gpu_id,power_watts_mean,power_watts_var,behavior_label,pct_time_burst_unstable,pct_time_sustained_high-load_anomaly,pct_time_spike_event,pct_time_moderate_load,pct_time_erratic_fluctuation,pct_time_high_load,pct_time_idle_low_load,gpu_classification
dgxhnode2_00000000:9D:00.0,89.03311753477801,6986.161567494117,"{'Burst/Unstable': 0.9343466999121113, 'Spike Event': 0.038934338956407945, 'Sustained High-Load Anomaly': 0.021023613815960136, 'Moderate Load': 0.0028767117983901254, 'High Load': 0.002264974969122777, 'Erratic Fluctuation': 0.00055366054800779}",93.43466999121112,2.1023613815960136,3.8934338956407943,0.2876711798390125,0.055366054800779,0.22649749691227772,0.0,Stable
dgxhnode2_00000000:C3:00.0,123.85148752715067,5687.763112353576,"{'Burst/Unstable': 0.9568880405449878, 'High Load': 0.020791308690921904, 'Sustained High-Load Anomaly': 0.012083738254072116, 'Spike Event': 0.008014526813819058, 'Erratic Fluctuation': 0.0013899589981454308, 'Moderate Load': 0.0008324266980536702}",95.68880405449877,1.2083738254072116,0.8014526813819058,0.08324266980536703,0.13899589981454308,2.0791308690921904,0.0,Stable
dgxhnode2_00000000:D1:00.0,110.60538882070303,207.97425689475676,"{'Burst/Unstable': 0.9976653334933657, 'Sustained High-Load Anomaly': 0.0014906245523286653, 'Spike Event': 0.0006078650771833778, 'Erratic Fluctuation': 0.00023230512503823354, 'Moderate Load': 3.871752083970559e-06}",99.76653334933657,0.14906245523286654,0.06078650771833778,0.0003871752083970559,0.023230512503823353,0.0,0.0,Stable
dgxhnode2_00000000:DF:00.0,111.38587093127252,209.23209428106261,"{'Burst/Unstable': 0.9976653334933657, 'Sustained High-Load Anomaly': 0.0014944963044126358, 'Spike Event': 0.0006156085813513189, 'Erratic Fluctuation': 0.00022456162087029243}",99.76653334933657,0.14944963044126358,0.06156085813513189,0.0,0.022456162087029243,0.0,0.0,Stable
dgxhnode3_00000000:1B:00.0,188.05484480971478,1924.5843442752243,"{'Burst/Unstable': 0.918947772985438, 'Spike Event': 0.06903686909665473, 'Sustained High-Load Anomaly': 0.006646298143928071, 'High Load': 0.0035483157146905704, 'Erratic Fluctuation': 0.0015179337466564695, 'Moderate Load': 0.00030281031263223687}",91.8947772985438,0.6646298143928071,6.903686909665472,0.030281031263223686,0.15179337466564694,0.354831571469057,0.0,Unstable / Spiky
dgxhnode3_00000000:43:00.0,112.81083218485404,378.1711641518214,"{'Burst/Unstable': 0.988384506982107, 'Sustained High-Load Anomaly': 0.008463160019721493, 'Spike Event': 0.0027447037311665572, 'Erratic Fluctuation': 0.00030281031263223687, 'Moderate Load': 0.00010093677087741229, 'High Load': 3.882183495285088e-06}",98.8384506982107,0.8463160019721493,0.27447037311665573,0.01009367708774123,0.030281031263223686,0.0003882183495285088,0.0,Stable
dgxhnode3_00000000:52:00.0,137.63740549794827,5444.468080484086,"{'Burst/Unstable': 0.872050996362394, 'Sustained High-Load Anomaly': 0.08387069223213904, 'Spike Event': 0.04035529743348849, 'Moderate Load': 0.001987677949585965, 'Erratic Fluctuation': 0.0015800486825810309, 'High Load': 0.00015528733981140354}",87.2050996362394,8.387069223213905,4.0355297433488495,0.1987677949585965,0.1580048682581031,0.015528733981140354,0.0,Unstable / Spiky
dgxhnode3_00000000:61:00.0,118.87891850132189,4402.6703275463815,"{'Burst/Unstable': 0.8916094368116403, 'Spike Event': 0.08430161460011569, 'Moderate Load': 0.013249892269408006, 'Erratic Fluctuation': 0.00815646752359397, 'Sustained High-Load Anomaly': 0.0024535399690201755, 'High Load': 0.0002290488262218202}",89.16094368116403,0.24535399690201756,8.430161460011568,1.3249892269408006,0.8156467523593971,0.02290488262218202,0.0,Unstable / Spiky
dgxhnode3_00000000:9D:00.0,95.82329030579959,385.42546560658866,"{'Burst/Unstable': 0.9998524770271792, 'Spike Event': 9.317240388684211e-05, 'Moderate Load': 5.4350568933991234e-05}",99.98524770271791,0.0,0.00931724038868421,0.0054350568933991235,0.0,0.0,0.0,Stable
dgxhnode3_00000000:C3:00.0,152.70489376404865,2139.3990733136557,"{'Burst/Unstable': 0.8833947365356171, 'Spike Event': 0.08539639034578608, 'Sustained High-Load Anomaly': 0.027485859146618424, 'Erratic Fluctuation': 0.0024108359505720395, 'High Load': 0.0013082958379110746, 'Moderate Load': 3.882183495285088e-06}",88.33947365356171,2.7485859146618425,8.539639034578608,0.0003882183495285088,0.24108359505720395,0.13082958379110746,0.0,Unstable / Spiky
dgxhnode3_00000000:D1:00.0,116.02130825701607,36.042705505076,"{'Burst/Unstable': 0.9941184920046431, 'Spike Event': 0.005186597149700878, 'Erratic Fluctuation': 0.00032610341360394743, 'Moderate Load': 0.00021352009224067986, 'Sustained High-Load Anomaly': 8.929022039155702e-05, 'High Load': 6.59971194198465e-05}",99.4118492004643,0.008929022039155703,0.5186597149700878,0.021352009224067985,0.03261034136039474,0.00659971194198465,0.0,Stable
dgxhnode3_00000000:DF:00.0,108.5510056835387,0.0981553047640871,{'Burst/Unstable': 1.0},100.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable
