hostname,pci_bus_id,timestamp,power_watts,day_num,hour,encoded_pci_bus_id,global_cluster,global_cluster_label,node_cluster,node_cluster_label,gpu_cluster,gpu_cluster_label
dgxanode02, 00000000:07:00.0,2026-02-09 04:00:00,230.18939655172417,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:05:00,245.05406779661016,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:10:00,238.2528205128205,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:15:00,232.27152542372883,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:20:00,229.58060344827584,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:25:00,241.28949152542373,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:30:00,232.6663793103448,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:35:00,232.38618644067796,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:40:00,240.25853448275865,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:45:00,241.2472881355932,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:50:00,244.39483050847457,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 04:55:00,222.69389830508476,7,4,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:00:00,247.6795762711864,7,5,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:05:00,234.48413793103447,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:10:00,233.8665811965812,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:15:00,226.52796610169491,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:20:00,228.48793103448276,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:25:00,219.36110169491525,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:30:00,243.22347457627117,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:35:00,229.3182051282051,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:40:00,244.77358974358972,7,5,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:45:00,237.46444444444444,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:50:00,243.37700854700856,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 05:55:00,233.5872033898305,7,5,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 06:00:00,248.42418803418803,7,6,0,1,Medium usage cluster,1,Medium usage cluster,1,High spike cluster
dgxanode02, 00000000:07:00.0,2026-02-09 06:05:00,240.58846153846153,7,6,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 06:10:00,239.1162393162393,7,6,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
dgxanode02, 00000000:07:00.0,2026-02-09 06:15:00,235.38162393162395,7,6,0,1,Medium usage cluster,1,Medium usage cluster,0,Low usage / idle cluster
